event,domain,tld,iso2,region,macro,role,finance_media,community,state_media,government,military,int_org,validated,actor_type
ukraine,americanfreepress.net,net,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,andina.pe,pe,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
ukraine,annistonstar.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,aol.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,apnews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,arabherald.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,arabtimesonline.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,architectmagazine.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,areawidenews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,article.wn.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,athensmessenger.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,atlantamagazine.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,australiannews.net,net,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,autoblog.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,automationworld.com:443,NA,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
ukraine,aviationweek.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,azcentral.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,azdailysun.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,azmirror.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,bangkokpost.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,baristanet.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,barryanddistrictnews.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,basingstokegazette.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,beaumontenterprise.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,beijingbulletin.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,bevnet.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,biblestudytools.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,bigcountry969.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,blazin1023.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,boisestatepublicradio.org,org,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,bostonmagazine.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,boxden.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,bozemandailychronicle.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,br.noticias.yahoo.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,bransontrilakesnews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,brisbanetimes.com.au,au,AU,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,bristolpost.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,buffalonews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,businessinsider.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,1,0,0,0,0,0,1,FIN
ukraine,businessinsider.com.au,au,AU,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,businesstoday.in,in,IN,South Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,callapple.org,org,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,carlow-nationalist.ie,ie,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
ukraine,castanet.net,net,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,catholicnews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,cbs19.tv,tv,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
ukraine,cbsnews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,celebdirtylaundry.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,cha.house.gov,gov,NA,NA,OTHER,PLATFORM,0,0,0,1,0,0,1,GOV
ukraine,chinadaily.com.cn,cn,CN,East Asia & Pacific,OTHER,PLATFORM,0,0,1,0,0,0,1,STATE
ukraine,chronicleonline.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,cnn.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,cnsnews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,complex.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,conwaydailysun.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,crainsnewyork.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,ctrl.blog,blog,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
ukraine,ctvnews.ca,ca,CA,North America,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,currentargus.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,dailyhive.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,dailymail.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,dailymaverick.co.za,za,ZA,Sub-Saharan Africa,AFRICA,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,dailynorthwestern.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,dailyvoice.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,dairynewsaustralia.com.au,au,AU,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,dercuano.github.io,io,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
ukraine,deseret.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,desototimes.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,detroitnews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,developingtelecoms.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,digitaljournal.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,dl-online.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,duluthnewstribune.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,dvidshub.net,net,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,easy1350.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,economist.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,ecuadortimes.net,net,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,elimpulso.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,emporiaindependentmessenger.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,en.antaranews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,en.vietnamplus.vn,vn,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
ukraine,energycommerce.house.gov,gov,NA,NA,OTHER,PLATFORM,0,0,0,1,0,0,1,GOV
ukraine,english.ahram.org.eg,eg,EG,Middle East & North Africa,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,espn.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,evolutionnews.org,org,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,farmersjournal.ie,ie,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
ukraine,fastcompany.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,fieldfisher.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,finance.yahoo.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,financial-planning.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,firerescue1.com:443,NA,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
ukraine,flipboard.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,fool.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,forbes.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,1,0,0,0,0,0,1,FIN
ukraine,foreignaffairs.co.nz,nz,NZ,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,forexlive.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,forward.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,fox10phoenix.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,fox10tv.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,foxbusiness.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,france24.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,frankie.com.au,au,AU,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,freddalzell.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,freepressseries.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,gamespot.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,gbc.gi,gi,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
ukraine,gcaptain.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,genomeweb.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,geograph.org.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,getsurrey.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,github.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,glasgowtimes.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,gleague.nba.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,gov.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,governor.utah.gov,gov,NA,NA,OTHER,PLATFORM,0,0,0,1,0,0,1,GOV
ukraine,greatfallstribune.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,greatlakesnow.org,org,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,ground.news,news,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
ukraine,haaretz.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,hancinema.net,net,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,headlinestoday.in,in,IN,South Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,herald-review.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,hits957.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,home.nzcity.co.nz,nz,NZ,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,hometownregister.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,hospitalitydesign.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,hot97.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,houstonchronicle.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,i95rocks.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,impartialreporter.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,indiatoday.in,in,IN,South Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,indyweek.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,inforum.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,insidelacrosse.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,insidermonkey.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,iowapublicradio.org,org,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,it.notizie.yahoo.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,jamaicaobserver.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,jamestownsun.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,jhnewsandguide.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,jobsite.gcaptain.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,k99fm.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,kalw.org,org,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,kashcountry1075.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,kdrv.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,kedm.org,org,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,kelo.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,kentlive.news,news,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
ukraine,kfyi.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,kgou.org,org,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,kion546.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,kiss1027fm.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,kitchener.ctvnews.ca,ca,CA,North America,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,kitv.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,kixs.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,kksa-am.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,koco.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,krsl.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,ksam1017.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,kuna.net.kw,kw,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
ukraine,kut.org,org,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,kvia.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,kxxv.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,kygl.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,labmanager.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,lancasteronline.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,laosnews.net,net,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,latimes.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,lawandcrime.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,lebanon-express.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,ledburyreporter.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,leicestermercury.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,leinsterleader.ie,ie,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
ukraine,lep.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,libn.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,lifehacker.com.au,au,AU,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,livejournal.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,liverpoolecho.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,local3news.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,longbeachstar.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,loudersound.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,lse.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,macrobusiness.com.au,au,AU,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,macrumors.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,madison.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,maldonandburnhamstandard.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,manchesterjournal.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,marieclaire.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,markets.businessinsider.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,marketwatch.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,1,0,0,0,0,0,1,FIN
ukraine,marshallnews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,mdjonline.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,mediaite.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,mediakit.orlandoweekly.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,medpagetoday.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,medscape.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,menafn.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,mesabitribune.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,messenger-inquirer.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,mexicostar.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,mirror.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,missoulian.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,mitsloan.mit.edu,edu,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
ukraine,moddb.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,model-engineer.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,montgomeryadvertiser.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,mortgagenewsdaily.com:443,NA,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0,PLATFORM
ukraine,moultonadvertiser.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,mrt.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,msn.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,multiplesclerosisnewstoday.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,mumbrella.com.au,au,AU,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,muscatinejournal.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,my957.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,myneworleans.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,mynorthwest.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,mynspr.org,org,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,myplainview.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,myrecordjournal.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
ukraine,mysanantonio.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0,NATIONAL
