event,domain,tld,iso2,region,macro,role,finance_media,community,state_media,government,military,int_org,validated
venezuela,laurinburgexchange.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,ledburyreporter.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,lexology.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,lexpansion.lexpress.fr,fr,FR,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,lgbtqnation.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,lifenews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,litefm.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,liteonline.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,london.ctvnews.ca,ca,CA,North America,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,lportepilot.ca,ca,CA,North America,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,macaubusiness.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,mainichi.jp,jp,JP,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,majic959.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,markets.businessinsider.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,marketwatch.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,1,0,0,0,0,0,1
venezuela,matadornetwork.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,menafn.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,metro.us,us,US,North America,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,mgoblog.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,miamistudent.net,net,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,mindat.org,org,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,mirror.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,modernreaders.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,morningstar.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,msnbc.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,my1035.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,mykfan.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,mymmanews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,mynorthwest.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,mysouth1061.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,n4g.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,nashfm1065.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,natlawreview.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,nbcnews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,new.irasciblemusings.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,newcastleherald.com.au,au,AU,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,newjerseyglobe.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,news.coinupdate.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,news.wgcu.org,org,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,news.yahoo.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,news18.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,news9.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,newsandtribune.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,newsdzezimbabwe.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,newson6.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,newsone.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,newsregister.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,newsshopper.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,newstalk1130.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,newstalk1230.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,newtelegraphng.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,nhpr.org,org,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,northerndailyleader.com.au,au,AU,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,northwestgeorgianews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,nowgrenada.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,nowtoronto.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,nydailynews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,nymag.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,nypost.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,nystateofpolitics.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,obituaries.dailyitem.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,obituaries.enidnews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,obituaries.starbeacon.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,ocregister.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,ojaivalleynews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,omaha.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,onmilwaukee.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,ourquadcities.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,parkeschampionpost.com.au,au,AU,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,pembrokeobserver.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,phonearena.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,pocket-lint.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,politico.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,pqbnews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,premiumtimesng.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,pressandguide.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,promptnewsonline.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,q957.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,queenslandcountrylife.com.au,au,AU,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,radiotoday.ie,ie,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,real1039fm.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,redditchadvertiser.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,rejournals.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,reporterherald.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,reuters.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,1,0,0,0,0,0,1
venezuela,reviewjournal.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,richmond-news.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,richmondregister.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,rivercountry.newschannelnebraska.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,robesonian.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,rollingstone.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,rottentomatoes.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,sacbee.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,santacruzsentinel.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,santafenewmexican.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,sawatdeenetwork.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,scmp.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,screenrant.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,sentinelandenterprise.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,shop-eat-surf.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,socialmediatoday.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,southtahoenow.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,speedway.tucson.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,standard-freeholder.com:443,NA,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,standardspeaker.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,star941fm.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,staradvertiser.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,starbeacon.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,startribune.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,stltoday.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,stockjournal.com.au,au,AU,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,straitstimes.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,sun-sentinel.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,sunnewsonline.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,sunny1053.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,sunny99.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,tahlequahdailypress.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,taiwansun.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,talkingpointsmemo.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,tech.co,co,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,techdirt.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,tenterfieldstar.com.au,au,AU,East Asia & Pacific,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,theargus.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,theathletic.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,theboxhouston.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,thecostaricanews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,thecounty.me,me,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,thedailybeast.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,thedailyiberian.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,theglobeandmail.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,theguardian.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,thejournal.ie,ie,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,themovechannel.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,thenationonlineng.net,net,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,thenorthernecho.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,theobserver.ca:443,NA,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,theorion.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,thepeterboroughexaminer.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,thepinetree.net,net,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,theprogress.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,therocket951.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,therockofrochester.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,thestar.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,thestar.com.my,my,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,thesunchronicle.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,thetimes.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,tickerreport.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,tireball.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,tmz.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,tnonline.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,topspeed.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,trib.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,tribune242.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,tristatehomepage.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,turnto10.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,tvguide.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,ukrainianjournal.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,urbanmilwaukee.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,us105fm.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,usnews.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,variety.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,vox.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wach.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,washingtonpost.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wbhm.org,org,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wbkr.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wblm.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wcyb.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wden.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wdzz.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wegotthiscovered.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wellandgood.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,westerlynews.ca,ca,CA,North America,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,westernpeople.ie,ie,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,westkentuckystar.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wfft.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wfsb.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wgna.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wgni.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wharfedaleobserver.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,whitecourtstar.com:443,NA,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,whky.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,whp580.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wibqam.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wild1029.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wild104.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wilx.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,winnipegfreepress.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wirx.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wjfw.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wkjc.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wkrn.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wktn.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wlox.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wlwi.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wmeq.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wnaw.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wokv.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,worldboxingnews.net,net,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wpbf.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wpst.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wqut.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wsbt.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wtol.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wttf.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wvgazettemail.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wvik.org,org,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wvua23.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wwaytv3.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wxii12.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wxxv25.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,wyff4.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,yahoo.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,yen.com.gh,gh,NA,NA,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,yogajournal.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,zrock103.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,1025thefox.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,103jamz.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,1041thebeat.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,1061fmtalk.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,1061thebullyoungstown.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,107jamz.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,710wor.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,925rocks.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,929thebigdog.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,963bigfm.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,971zht.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,97kicksfm.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,abc57.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,adn.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,alleghenymountainradio.org,org,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,ambrosiaforheads.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,andoveradvertiser.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,aol.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,asahi.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,asianaviation.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,azsnakepit.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,b93.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,bangkokpost.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,barryanddistrictnews.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,bbc.co.uk,uk,GB,Europe & Central Asia,OTHER,PLATFORM,0,0,0,0,0,0,0
venezuela,berkeleydailyplanet.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,berkshireeagle.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
venezuela,big1073.iheart.com,com,GLOBAL,GLOBAL,GLOBAL,PLATFORM,0,0,0,0,0,0,0
